holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
,277.88,0.0,0.0,75,Clouds,broken clouds,2017-12-01 11:00:00,high
,280.29,0.0,0.0,1,Clear,sky is clear,2017-12-01 12:00:00,high
,281.15,0.0,0.0,1,Clear,sky is clear,2017-12-01 13:00:00,high
,281.86,0.0,0.0,1,Clear,sky is clear,2017-12-01 14:00:00,high
,282.68,0.0,0.0,1,Clear,sky is clear,2017-12-01 15:00:00,high
,282.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-01 16:00:00,high
,281.55,0.0,0.0,90,Clouds,overcast clouds,2017-12-01 17:00:00,high
,280.3,0.0,0.0,90,Clouds,overcast clouds,2017-12-01 18:00:00,high
,279.37,0.0,0.0,90,Clouds,overcast clouds,2017-12-01 19:00:00,high
,278.74,0.0,0.0,75,Clouds,broken clouds,2017-12-01 20:00:00,high
,277.44,0.0,0.0,75,Clouds,broken clouds,2017-12-01 21:00:00,high
,275.65,0.0,0.0,75,Clouds,broken clouds,2017-12-01 22:00:00,high
,275.29,0.0,0.0,20,Clouds,few clouds,2017-12-01 23:00:00,high
,274.22,0.0,0.0,1,Clear,sky is clear,2017-12-02 00:00:00,medium
,273.22,0.0,0.0,1,Clear,sky is clear,2017-12-02 01:00:00,medium
,272.48,0.0,0.0,1,Clear,sky is clear,2017-12-02 02:00:00,low
,272.14,0.0,0.0,1,Clear,sky is clear,2017-12-02 03:00:00,low
,271.55,0.0,0.0,1,Clear,sky is clear,2017-12-02 04:00:00,low
,270.51,0.0,0.0,1,Clear,sky is clear,2017-12-02 05:00:00,medium
,269.86,0.0,0.0,1,Clear,sky is clear,2017-12-02 06:00:00,medium
,269.62,0.0,0.0,5,Clear,sky is clear,2017-12-02 07:00:00,high
,269.41,0.0,0.0,20,Clouds,few clouds,2017-12-02 08:00:00,high
,270.86,0.0,0.0,1,Clear,sky is clear,2017-12-02 09:00:00,high
,273.21,0.0,0.0,1,Clear,sky is clear,2017-12-02 10:00:00,high
,275.68,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 11:00:00,high
,278.14,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 12:00:00,high
,280.3,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 13:00:00,high
,281.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 14:00:00,high
,281.42,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 15:00:00,high
,281.08,0.0,0.0,5,Clear,sky is clear,2017-12-02 16:00:00,high
,278.82,0.0,0.0,1,Clear,sky is clear,2017-12-02 17:00:00,high
,276.02,0.0,0.0,5,Clear,sky is clear,2017-12-02 18:00:00,high
,273.8,0.0,0.0,5,Clear,sky is clear,2017-12-02 19:00:00,high
,272.51,0.0,0.0,5,Clear,sky is clear,2017-12-02 20:00:00,high
,271.65,0.0,0.0,5,Clear,sky is clear,2017-12-02 21:00:00,high
,270.87,0.0,0.0,1,Clear,sky is clear,2017-12-02 22:00:00,high
,270.75,0.0,0.0,1,Haze,haze,2017-12-02 23:00:00,medium
,270.65,0.0,0.0,1,Clear,sky is clear,2017-12-03 00:00:00,medium
,271.09,0.0,0.0,1,Clear,sky is clear,2017-12-03 01:00:00,low
,271.48,0.0,0.0,1,Clear,sky is clear,2017-12-03 02:00:00,low
,271.61,0.0,0.0,75,Clouds,broken clouds,2017-12-03 03:00:00,low
,272.15,0.0,0.0,1,Clear,sky is clear,2017-12-03 04:00:00,low
,272.21,0.0,0.0,20,Clouds,few clouds,2017-12-03 05:00:00,low
,272.72,0.0,0.0,1,Clear,sky is clear,2017-12-03 06:00:00,medium
,272.48,0.0,0.0,1,Clear,sky is clear,2017-12-03 07:00:00,medium
,272.93,0.0,0.0,40,Clouds,scattered clouds,2017-12-03 08:00:00,medium
,273.29,0.0,0.0,1,Clear,sky is clear,2017-12-03 09:00:00,high
,275.08,0.0,0.0,1,Clear,sky is clear,2017-12-03 10:00:00,high
,276.57,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 11:00:00,high
,278.07,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 12:00:00,high
,279.51,0.0,0.0,1,Clear,sky is clear,2017-12-03 13:00:00,high
,281.07,0.0,0.0,1,Clear,sky is clear,2017-12-03 14:00:00,high
,281.22,0.0,0.0,1,Clear,sky is clear,2017-12-03 15:00:00,high
,281.44,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 16:00:00,high
,280.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 17:00:00,high
,280.22,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 18:00:00,high
,280.62,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 19:00:00,high
,281.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 20:00:00,high
,281.22,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 21:00:00,high
,281.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 22:00:00,medium
,281.93,0.0,0.0,40,Clouds,scattered clouds,2017-12-03 23:00:00,medium
,282.36,0.0,0.0,1,Clear,sky is clear,2017-12-04 00:00:00,low
,282.72,0.0,0.0,1,Clear,sky is clear,2017-12-04 01:00:00,low
,283.08,0.0,0.0,1,Drizzle,light intensity drizzle,2017-12-04 02:00:00,low
,283.29,0.0,0.0,40,Rain,light rain,2017-12-04 03:00:00,low
,283.93,0.0,0.0,90,Clouds,overcast clouds,2017-12-04 04:00:00,medium
,284.07,0.0,0.0,90,Clouds,overcast clouds,2017-12-04 05:00:00,high
,283.95,0.0,0.0,75,Clouds,broken clouds,2017-12-04 06:00:00,high
,283.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-04 07:00:00,high
,284.02,0.0,0.0,90,Drizzle,drizzle,2017-12-04 08:00:00,high
,284.02,0.0,0.0,90,Rain,moderate rain,2017-12-04 08:00:00,high
,284.0,0.0,0.0,90,Rain,light rain,2017-12-04 09:00:00,high
,284.0,0.0,0.0,90,Mist,mist,2017-12-04 09:00:00,high
,284.0,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 09:00:00,high
,284.22,0.0,0.0,40,Drizzle,light intensity drizzle,2017-12-04 10:00:00,high
,284.22,0.0,0.0,40,Mist,mist,2017-12-04 10:00:00,high
,284.22,0.0,0.0,40,Rain,light rain,2017-12-04 10:00:00,high
,284.72,0.0,0.0,90,Mist,mist,2017-12-04 11:00:00,high
,285.22,0.0,0.0,90,Mist,mist,2017-12-04 12:00:00,high
,285.22,0.0,0.0,90,Rain,light rain,2017-12-04 12:00:00,high
,285.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 12:00:00,high
,285.5,0.0,0.0,90,Rain,moderate rain,2017-12-04 13:00:00,high
,285.5,0.0,0.0,90,Mist,mist,2017-12-04 13:00:00,high
,285.5,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 13:00:00,high
,285.5,0.0,0.0,90,Haze,haze,2017-12-04 13:00:00,high
,285.95,0.0,0.0,90,Mist,mist,2017-12-04 14:00:00,high
,285.95,0.0,0.0,90,Rain,moderate rain,2017-12-04 14:00:00,high
,285.95,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 14:00:00,high
,285.75,0.0,0.0,90,Haze,haze,2017-12-04 15:00:00,high
,285.75,0.0,0.0,90,Mist,mist,2017-12-04 15:00:00,high
,285.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 15:00:00,high
,285.75,0.0,0.0,90,Rain,light rain,2017-12-04 15:00:00,high
,285.07,0.0,0.0,90,Haze,haze,2017-12-04 16:00:00,high
,285.07,0.0,0.0,90,Mist,mist,2017-12-04 16:00:00,high
,285.07,0.0,0.0,90,Fog,fog,2017-12-04 16:00:00,high
,282.55,0.0,0.0,90,Haze,haze,2017-12-04 17:00:00,high
,282.55,0.0,0.0,90,Mist,mist,2017-12-04 17:00:00,high
,282.55,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 17:00:00,high
,280.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 18:00:00,high
,280.22,0.0,0.0,90,Mist,mist,2017-12-04 18:00:00,high
,278.16,0.0,0.0,90,Rain,moderate rain,2017-12-04 19:00:00,high
,278.16,0.0,0.0,90,Mist,mist,2017-12-04 19:00:00,high
,278.16,0.0,0.0,90,Snow,snow,2017-12-04 19:00:00,high
,276.69,0.0,0.0,90,Rain,moderate rain,2017-12-04 20:00:00,high
,276.69,0.0,0.0,90,Mist,mist,2017-12-04 20:00:00,high
,276.69,0.0,0.0,90,Snow,snow,2017-12-04 20:00:00,high
,274.69,0.0,0.0,90,Snow,light snow,2017-12-04 21:00:00,high
,274.69,0.0,0.0,90,Mist,mist,2017-12-04 21:00:00,high
,274.69,0.0,0.0,90,Rain,moderate rain,2017-12-04 21:00:00,high
,273.09,0.0,0.0,90,Snow,snow,2017-12-04 22:00:00,medium
,273.09,0.0,0.0,90,Mist,mist,2017-12-04 22:00:00,medium
,273.09,0.0,0.0,90,Fog,fog,2017-12-04 22:00:00,medium
,271.72,0.0,0.0,90,Snow,snow,2017-12-04 23:00:00,medium
,271.72,0.0,0.0,90,Fog,fog,2017-12-04 23:00:00,medium
,271.72,0.0,0.0,90,Mist,mist,2017-12-04 23:00:00,medium
,270.75,0.0,0.0,90,Snow,snow,2017-12-05 00:00:00,low
,270.75,0.0,0.0,90,Fog,fog,2017-12-05 00:00:00,low
,270.75,0.0,0.0,90,Mist,mist,2017-12-05 00:00:00,low
,269.75,0.0,0.0,90,Snow,snow,2017-12-05 01:00:00,low
,269.75,0.0,0.0,90,Mist,mist,2017-12-05 01:00:00,low
,268.81,0.0,0.0,90,Snow,light snow,2017-12-05 02:00:00,low
,268.81,0.0,0.0,90,Mist,mist,2017-12-05 02:00:00,low
,268.36,0.0,0.0,90,Mist,mist,2017-12-05 03:00:00,low
,268.36,0.0,0.0,90,Haze,haze,2017-12-05 03:00:00,low
,267.42,0.0,0.0,75,Haze,haze,2017-12-05 04:00:00,medium
,267.42,0.0,0.0,75,Snow,light snow,2017-12-05 04:00:00,medium
,266.55,0.0,0.0,90,Haze,haze,2017-12-05 05:00:00,high
,266.08,0.0,0.0,90,Haze,haze,2017-12-05 06:00:00,high
,265.37,0.0,0.0,1,Clear,sky is clear,2017-12-05 07:00:00,high
,264.72,0.0,0.0,75,Snow,light snow,2017-12-05 08:00:00,high
,264.43,0.0,0.0,75,Snow,light snow,2017-12-05 09:00:00,high
,264.43,0.0,0.0,75,Haze,haze,2017-12-05 09:00:00,high
,264.75,0.0,0.0,90,Snow,light snow,2017-12-05 10:00:00,high
,264.95,0.0,0.0,90,Snow,light snow,2017-12-05 11:00:00,high
,264.95,0.0,0.0,90,Haze,haze,2017-12-05 11:00:00,high
,265.35,0.0,0.0,90,Snow,light snow,2017-12-05 12:00:00,high
,265.35,0.0,0.0,90,Haze,haze,2017-12-05 12:00:00,high
,265.88,0.0,0.0,75,Snow,light snow,2017-12-05 13:00:00,high
,265.88,0.0,0.0,75,Haze,haze,2017-12-05 13:00:00,high
,266.21,0.0,0.0,75,Snow,light snow,2017-12-05 14:00:00,high
,266.21,0.0,0.0,75,Haze,haze,2017-12-05 14:00:00,high
,266.22,0.0,0.0,1,Clear,sky is clear,2017-12-05 18:00:00,high
,266.22,0.0,0.0,1,Clear,sky is clear,2017-12-05 18:00:00,high
,266.15,0.0,0.0,1,Clear,sky is clear,2017-12-05 19:00:00,high
,266.22,0.0,0.0,5,Clear,sky is clear,2017-12-05 20:00:00,high
,265.94,0.0,0.0,1,Clear,sky is clear,2017-12-05 21:00:00,high
,265.36,0.0,0.0,1,Haze,haze,2017-12-05 22:00:00,medium
,265.29,0.0,0.0,1,Clear,sky is clear,2017-12-05 23:00:00,medium
,265.22,0.0,0.0,1,Clear,sky is clear,2017-12-06 00:00:00,low
,265.22,0.0,0.0,1,Clear,sky is clear,2017-12-06 01:00:00,low
,265.15,0.0,0.0,1,Clear,sky is clear,2017-12-06 02:00:00,low
,264.86,0.0,0.0,1,Clear,sky is clear,2017-12-06 03:00:00,low
,264.76,0.0,0.0,1,Clear,sky is clear,2017-12-06 04:00:00,medium
,264.69,0.0,0.0,1,Clear,sky is clear,2017-12-06 05:00:00,high
,264.53,0.0,0.0,1,Clear,sky is clear,2017-12-06 06:00:00,high
,264.3,0.0,0.0,5,Clear,sky is clear,2017-12-06 07:00:00,high
,264.38,0.0,0.0,5,Clear,sky is clear,2017-12-06 08:00:00,high
,264.61,0.0,0.0,20,Snow,light snow,2017-12-06 09:00:00,high
,265.15,0.0,0.0,75,Snow,light snow,2017-12-06 10:00:00,high
,265.46,0.0,0.0,90,Snow,light snow,2017-12-06 11:00:00,high
,265.88,0.0,0.0,90,Snow,light snow,2017-12-06 12:00:00,high
,265.79,0.0,0.0,90,Snow,light shower snow,2017-12-06 13:00:00,high
,265.82,0.0,0.0,90,Snow,light shower snow,2017-12-06 14:00:00,high
,265.29,0.0,0.0,90,Snow,light shower snow,2017-12-06 15:00:00,high
,265.29,0.0,0.0,90,Haze,haze,2017-12-06 15:00:00,high
,264.87,0.0,0.0,90,Snow,light shower snow,2017-12-06 16:00:00,high
,264.87,0.0,0.0,90,Haze,haze,2017-12-06 16:00:00,high
,265.02,0.0,0.0,90,Snow,light snow,2017-12-06 17:00:00,high
,265.02,0.0,0.0,90,Mist,mist,2017-12-06 17:00:00,high
,265.08,0.0,0.0,90,Snow,light snow,2017-12-06 18:00:00,high
,265.08,0.0,0.0,90,Mist,mist,2017-12-06 18:00:00,high
,265.08,0.0,0.0,90,Haze,haze,2017-12-06 18:00:00,high
,265.41,0.0,0.0,90,Snow,light snow,2017-12-06 19:00:00,high
,265.41,0.0,0.0,90,Mist,mist,2017-12-06 19:00:00,high
,265.41,0.0,0.0,90,Haze,haze,2017-12-06 19:00:00,high
,265.58,0.0,0.0,90,Snow,light snow,2017-12-06 20:00:00,high
,265.58,0.0,0.0,90,Haze,haze,2017-12-06 20:00:00,high
,265.72,0.0,0.0,75,Snow,light snow,2017-12-06 21:00:00,high
,265.35,0.0,0.0,40,Clouds,scattered clouds,2017-12-06 22:00:00,medium
,265.15,0.0,0.0,1,Clear,sky is clear,2017-12-06 23:00:00,medium
,264.72,0.0,0.0,1,Clear,sky is clear,2017-12-07 00:00:00,low
,264.01,0.0,0.0,1,Clear,sky is clear,2017-12-07 01:00:00,low
,263.48,0.0,0.0,1,Clear,sky is clear,2017-12-07 02:00:00,low
,262.86,0.0,0.0,1,Clear,sky is clear,2017-12-07 03:00:00,low
,262.09,0.0,0.0,1,Clear,sky is clear,2017-12-07 04:00:00,medium
,260.95,0.0,0.0,75,Clouds,broken clouds,2017-12-07 05:00:00,high
,260.58,0.0,0.0,1,Clear,sky is clear,2017-12-07 06:00:00,high
,259.87,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 07:00:00,high
,259.43,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 08:00:00,high
,260.28,0.0,0.0,75,Clouds,broken clouds,2017-12-07 09:00:00,high
,261.01,0.0,0.0,75,Clouds,broken clouds,2017-12-07 10:00:00,high
,262.35,0.0,0.0,1,Clear,sky is clear,2017-12-07 11:00:00,high
,263.61,0.0,0.0,75,Clouds,broken clouds,2017-12-07 12:00:00,high
,264.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 13:00:00,high
,265.21,0.0,0.0,75,Clouds,broken clouds,2017-12-07 14:00:00,high
,265.55,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 15:00:00,high
,265.58,0.0,0.0,1,Clear,sky is clear,2017-12-07 16:00:00,high
,265.08,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 17:00:00,high
,265.07,0.0,0.0,1,Clear,sky is clear,2017-12-07 18:00:00,high
,265.57,0.0,0.0,75,Clouds,broken clouds,2017-12-07 19:00:00,high
,266.43,0.0,0.0,90,Clouds,overcast clouds,2017-12-07 20:00:00,high
,266.68,0.0,0.0,90,Clouds,overcast clouds,2017-12-07 21:00:00,high
,266.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-07 22:00:00,medium
,267.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-07 23:00:00,medium
,267.81,0.0,0.0,90,Snow,light snow,2017-12-08 00:00:00,low
,267.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 01:00:00,low
,267.95,0.0,0.0,75,Clouds,broken clouds,2017-12-08 02:00:00,low
,267.95,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 03:00:00,low
,268.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-08 04:00:00,medium
,267.95,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 05:00:00,high
,267.8,0.0,0.0,40,Clouds,scattered clouds,2017-12-08 06:00:00,high
,267.58,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 07:00:00,high
,267.61,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 08:00:00,high
,267.68,0.0,0.0,75,Clouds,broken clouds,2017-12-08 09:00:00,high
,269.3,0.0,0.0,40,Clouds,scattered clouds,2017-12-08 10:00:00,high
,269.79,0.0,0.0,75,Clouds,broken clouds,2017-12-08 11:00:00,high
,270.29,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 12:00:00,high
,270.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-08 13:00:00,high
,270.88,0.0,0.0,75,Clouds,broken clouds,2017-12-08 14:00:00,high
,271.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 15:00:00,high
,271.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 16:00:00,high
,271.15,0.0,0.0,90,Snow,light snow,2017-12-08 17:00:00,high
,271.22,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 18:00:00,high
,271.48,0.0,0.0,90,Snow,light snow,2017-12-08 19:00:00,high
,271.48,0.0,0.0,90,Mist,mist,2017-12-08 19:00:00,high
,271.88,0.0,0.0,90,Snow,light snow,2017-12-08 20:00:00,high
,271.88,0.0,0.0,90,Mist,mist,2017-12-08 20:00:00,high
,272.48,0.0,0.0,90,Snow,light snow,2017-12-08 21:00:00,high
,272.55,0.0,0.0,90,Snow,light snow,2017-12-08 22:00:00,high
,272.65,0.0,0.0,90,Snow,light snow,2017-12-08 23:00:00,medium
,271.81,0.0,0.0,90,Haze,haze,2017-12-09 00:00:00,medium
,270.79,0.0,0.0,90,Snow,light snow,2017-12-09 01:00:00,medium
,269.88,0.0,0.0,90,Snow,light snow,2017-12-09 02:00:00,low
,269.02,0.0,0.0,90,Snow,light snow,2017-12-09 03:00:00,low
,268.48,0.0,0.0,90,Snow,light snow,2017-12-09 04:00:00,low
,268.15,0.0,0.0,90,Snow,light snow,2017-12-09 05:00:00,medium
,267.28,0.0,0.0,90,Snow,light snow,2017-12-09 06:00:00,medium
,266.86,0.0,0.0,90,Snow,light snow,2017-12-09 07:00:00,high
,266.36,0.0,0.0,90,Snow,light snow,2017-12-09 08:00:00,high
,265.94,0.0,0.0,90,Snow,light snow,2017-12-09 09:00:00,high
,265.92,0.0,0.0,90,Snow,light snow,2017-12-09 10:00:00,high
,265.81,0.0,0.0,75,Snow,light snow,2017-12-09 11:00:00,high
,266.5,0.0,0.0,75,Snow,light snow,2017-12-09 12:00:00,high
,266.61,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 13:00:00,high
,267.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 14:00:00,high
,267.08,0.0,0.0,75,Clouds,broken clouds,2017-12-09 15:00:00,high
,267.51,0.0,0.0,75,Clouds,broken clouds,2017-12-09 16:00:00,high
,266.88,0.0,0.0,75,Clouds,broken clouds,2017-12-09 17:00:00,high
,267.01,0.0,0.0,1,Clear,sky is clear,2017-12-09 18:00:00,high
,267.43,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 19:00:00,high
,267.61,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 20:00:00,high
,267.68,0.0,0.0,40,Clouds,scattered clouds,2017-12-09 21:00:00,high
,268.08,0.0,0.0,75,Clouds,broken clouds,2017-12-09 22:00:00,high
,268.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 23:00:00,medium
,268.02,0.0,0.0,1,Clear,sky is clear,2017-12-10 00:00:00,medium
,267.41,0.0,0.0,1,Clear,sky is clear,2017-12-10 01:00:00,medium
,267.15,0.0,0.0,1,Clear,sky is clear,2017-12-10 02:00:00,low
,266.51,0.0,0.0,1,Clear,sky is clear,2017-12-10 03:00:00,low
,266.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-10 04:00:00,low
,267.15,0.0,0.0,1,Clear,sky is clear,2017-12-10 05:00:00,low
,268.77,0.0,0.0,75,Clouds,broken clouds,2017-12-10 06:00:00,medium
,268.88,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 07:00:00,medium
,269.37,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 08:00:00,medium
,269.99,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 09:00:00,high
,270.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 10:00:00,high
,271.01,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 11:00:00,high
,271.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 12:00:00,high
,271.35,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 13:00:00,high
,271.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 14:00:00,high
,271.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 15:00:00,high
,271.94,0.0,0.0,40,Clouds,scattered clouds,2017-12-10 16:00:00,high
,271.08,0.0,0.0,20,Clouds,few clouds,2017-12-10 17:00:00,high
,269.22,0.0,0.0,5,Clear,sky is clear,2017-12-10 18:00:00,high
,267.69,0.0,0.0,5,Clear,sky is clear,2017-12-10 19:00:00,high
,266.58,0.0,0.0,1,Mist,mist,2017-12-10 20:00:00,high
,266.15,0.0,0.0,1,Mist,mist,2017-12-10 21:00:00,high
,267.36,0.0,0.0,1,Mist,mist,2017-12-10 22:00:00,medium
,268.14,0.0,0.0,90,Mist,mist,2017-12-10 23:00:00,medium
,269.07,0.0,0.0,40,Mist,mist,2017-12-11 00:00:00,low
,269.07,0.0,0.0,40,Snow,light snow,2017-12-11 00:00:00,low
,269.72,0.0,0.0,90,Snow,snow,2017-12-11 01:00:00,low
,269.72,0.0,0.0,90,Fog,fog,2017-12-11 01:00:00,low
,269.72,0.0,0.0,90,Mist,mist,2017-12-11 01:00:00,low
,269.86,0.0,0.0,90,Snow,light snow,2017-12-11 02:00:00,low
,269.86,0.0,0.0,90,Mist,mist,2017-12-11 02:00:00,low
,270.01,0.0,0.0,90,Mist,mist,2017-12-11 03:00:00,low
,270.01,0.0,0.0,90,Snow,light snow,2017-12-11 03:00:00,low
,270.68,0.0,0.0,90,Mist,mist,2017-12-11 04:00:00,medium
,270.68,0.0,0.0,90,Snow,light snow,2017-12-11 04:00:00,medium
,270.81,0.0,0.0,90,Mist,mist,2017-12-11 05:00:00,high
,270.81,0.0,0.0,90,Snow,light snow,2017-12-11 05:00:00,high
,271.15,0.0,0.0,90,Snow,light snow,2017-12-11 06:00:00,high
,271.55,0.0,0.0,90,Snow,light snow,2017-12-11 07:00:00,high
,271.55,0.0,0.0,90,Mist,mist,2017-12-11 07:00:00,high
,271.55,0.0,0.0,90,Drizzle,shower drizzle,2017-12-11 07:00:00,high
,271.75,0.0,0.0,90,Snow,snow,2017-12-11 08:00:00,high
,271.75,0.0,0.0,90,Mist,mist,2017-12-11 08:00:00,high
,272.44,0.0,0.0,90,Mist,mist,2017-12-11 09:00:00,high
,272.44,0.0,0.0,90,Snow,light snow,2017-12-11 09:00:00,high
,272.65,0.0,0.0,90,Mist,mist,2017-12-11 10:00:00,high
,272.65,0.0,0.0,90,Snow,light snow,2017-12-11 10:00:00,high
,274.01,0.0,0.0,90,Mist,mist,2017-12-11 11:00:00,high
,274.01,0.0,0.0,90,Snow,snow,2017-12-11 11:00:00,high
,274.48,0.0,0.0,90,Mist,mist,2017-12-11 12:00:00,high
,274.68,0.0,0.0,90,Snow,light snow,2017-12-11 13:00:00,high
,274.42,0.0,0.0,90,Clouds,overcast clouds,2017-12-11 14:00:00,high
,273.94,0.0,0.0,90,Clouds,overcast clouds,2017-12-11 15:00:00,high
,273.23,0.0,0.0,90,Clouds,overcast clouds,2017-12-11 16:00:00,high
,271.37,0.0,0.0,90,Clouds,overcast clouds,2017-12-11 17:00:00,high
,270.15,0.0,0.0,75,Clouds,broken clouds,2017-12-11 18:00:00,high
,269.29,0.0,0.0,40,Clouds,scattered clouds,2017-12-11 19:00:00,high
,268.01,0.0,0.0,5,Clear,sky is clear,2017-12-11 20:00:00,high
,266.95,0.0,0.0,5,Clear,sky is clear,2017-12-11 21:00:00,high
,265.88,0.0,0.0,1,Clear,sky is clear,2017-12-11 22:00:00,medium
,265.08,0.0,0.0,1,Clear,sky is clear,2017-12-11 23:00:00,medium
,264.08,0.0,0.0,1,Clear,sky is clear,2017-12-12 00:00:00,low
,262.88,0.0,0.0,1,Clear,sky is clear,2017-12-12 01:00:00,low
,262.02,0.0,0.0,1,Clear,sky is clear,2017-12-12 02:00:00,low
,261.29,0.0,0.0,1,Clear,sky is clear,2017-12-12 03:00:00,low
,260.55,0.0,0.0,1,Clear,sky is clear,2017-12-12 04:00:00,medium
,260.15,0.0,0.0,1,Clear,sky is clear,2017-12-12 05:00:00,high
,259.65,0.0,0.0,1,Clear,sky is clear,2017-12-12 06:00:00,high
,259.15,0.0,0.0,5,Clear,sky is clear,2017-12-12 07:00:00,high
,258.51,0.0,0.0,40,Clouds,scattered clouds,2017-12-12 08:00:00,high
,259.81,0.0,0.0,75,Clouds,broken clouds,2017-12-12 09:00:00,high
,260.88,0.0,0.0,75,Clouds,broken clouds,2017-12-12 10:00:00,high
,262.14,0.0,0.0,75,Clouds,broken clouds,2017-12-12 11:00:00,high
,263.61,0.0,0.0,90,Clouds,overcast clouds,2017-12-12 12:00:00,high
,264.55,0.0,0.0,90,Snow,light snow,2017-12-12 13:00:00,high
,265.14,0.0,0.0,90,Snow,light snow,2017-12-12 14:00:00,high
,265.72,0.0,0.0,90,Snow,light snow,2017-12-12 15:00:00,high
,266.08,0.0,0.0,90,Snow,light snow,2017-12-12 16:00:00,high
,266.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-12 17:00:00,high
,266.55,0.0,0.0,75,Clouds,broken clouds,2017-12-12 18:00:00,high
,266.5,0.0,0.0,75,Clouds,broken clouds,2017-12-12 19:00:00,high
,267.07,0.0,0.0,90,Clouds,overcast clouds,2017-12-12 20:00:00,high
,268.0,0.0,0.0,75,Clouds,broken clouds,2017-12-12 21:00:00,high
,268.75,0.0,0.0,1,Clear,sky is clear,2017-12-12 22:00:00,high
,269.55,0.0,0.0,75,Clouds,broken clouds,2017-12-12 23:00:00,medium
,270.15,0.0,0.0,75,Clouds,broken clouds,2017-12-13 00:00:00,low
,270.35,0.0,0.0,1,Clear,sky is clear,2017-12-13 01:00:00,low
,271.38,0.0,0.0,40,Snow,light snow,2017-12-13 02:00:00,low
,271.51,0.0,0.0,75,Clouds,broken clouds,2017-12-13 03:00:00,low
,271.69,0.0,0.0,40,Clouds,scattered clouds,2017-12-13 04:00:00,medium
,271.61,0.0,0.0,1,Clear,sky is clear,2017-12-13 05:00:00,high
,270.79,0.0,0.0,1,Clear,sky is clear,2017-12-13 06:00:00,high
,270.36,0.0,0.0,90,Snow,light snow,2017-12-13 07:00:00,high
,269.93,0.0,0.0,90,Snow,snow,2017-12-13 08:00:00,high
,269.93,0.0,0.0,90,Mist,mist,2017-12-13 08:00:00,high
,269.57,0.0,0.0,90,Snow,light snow,2017-12-13 09:00:00,high
